ID_1,SR_ssp370,PD_ssp370,Pdses_ssp370,PE_ssp370,Res_PD_ssp370,EDGE_ssp370
2212,14,478.505487,-10.04885719,0.064241987,-776.195576,1.549833668
2213,8,963.68698,-2.694467477,0.083367383,154.4693382,1.741654651
2214,29,2625.481991,0.510033461,0.440342625,257.0723751,1.779452521
2215,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2216,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2218,29,2482.456227,-0.347479467,0.420739188,114.0466111,1.794922841
2219,4,723.914057,-0.700317885,0.070641463,211.6853626,1.824216911
2220,6,1047.626148,0.217381848,0.142246802,386.9029799,1.74944941
2221,4,815.720393,0.165733499,0.059299982,303.4916986,1.689419018
2222,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
2223,15,1743.827444,0.122668915,0.212491843,414.8791442,1.901957346
2224,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2225,4,815.720393,0.114119208,0.067870921,303.4916986,1.660251298
2226,28,2482.907223,-0.129894599,0.429676253,188.744844,1.772707903
2227,26,2405.776914,0.135734344,0.489132363,260.1090087,1.850592102
2228,34,2711.597671,-0.439879807,0.462011279,-28.0481292,1.792413541
2229,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
2230,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2232,25,1772.333801,-3.779893005,0.214628084,-299.0868675,1.622737415
2233,2,253.645516,-0.703125544,0.026932029,-110.0887047,1.814325629
2234,4,795.77287,0.189329477,0.186707551,283.5441756,1.513653593
2235,27,2179.717851,-1.465748158,0.30105154,-40.19729117,1.745667761
2236,4,296.777617,-3.099023271,0.040379164,-215.4510774,1.452585527
2237,18,1977.527439,0.450532158,0.289113278,425.8374286,1.878613558
2238,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2239,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2240,4,844.74351,0.250638367,0.06687873,332.5148156,1.83475407
2244,6,1022.351275,-0.123978142,0.089540133,361.6281069,1.862362136
2245,31,2675.606394,0.249416726,0.452368648,158.7023044,1.753604744
2247,33,2686.974792,-0.138963867,0.692313425,21.57622866,1.826859501
2248,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2249,37,2762.137685,-0.959504097,0.503836092,-200.2498258,1.727170104
2250,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2251,27,2055.197502,-2.243766271,0.343910423,-164.7176402,1.663098997
2253,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2254,12,1571.614094,0.398297547,0.186630966,465.4075047,1.823166955
2255,2,253.645516,-0.704471817,0.031230568,-110.0887047,1.798074698
2256,5,325.269776,-4.381105953,0.038498413,-261.2061552,1.722682952
2257,27,2251.575882,-0.998961453,0.61404151,31.66073983,1.665104987
2258,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2259,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2260,3,786.012243,0.663476643,0.065114221,348.0307855,2.001636391
2261,6,1003.494168,-0.201899036,0.103473219,342.7709999,1.854360383
2262,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2263,44,3427.261268,1.166681376,1.808351648,-54.85690081,1.870692636
2264,10,1402.068111,0.383830233,0.157857372,444.3559955,1.755736916
2265,8,1301.810154,1.04778177,0.138540335,492.5925122,1.896046643
2266,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2267,6,353.02181,-10.32004709,0.039389592,-307.7013581,1.44893184
2268,2,650.100056,0.921393662,0.046566111,286.3658353,1.57625609
2269,17,1638.713658,-1.671248836,0.223757253,161.2708844,1.709480832
2270,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2272,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2273,3,112.61158,-2.945141751,0.033842334,-325.3698775,1.910400136
2274,33,2664.844513,-0.482681622,0.477771039,-0.55405034,1.755912393
2275,29,2562.978463,0.081530616,0.452135792,194.5688471,1.769575698
2276,14,1000.138145,-5.215947108,0.221491673,-254.562918,1.618635737
2277,17,1848.635214,0.01071256,0.237736118,371.1924404,1.858598299
2278,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2279,8,1057.903589,-1.736366032,0.094135951,248.6859472,1.762163337
2280,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2281,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2283,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
2284,17,1865.071392,0.094706398,0.23417274,387.6286184,1.897913681
2285,28,2237.175078,-1.494463841,0.410993802,-56.98730104,1.742997066
2286,2,77.595158,-1.450379378,0.028387746,-286.1390627,2.138812003
2287,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2288,28,2587.566211,0.597603931,0.433223234,293.403832,1.780549068
2289,8,396.544374,-10.38137806,0.045778207,-412.6732678,1.539181996
2290,6,1083.04327,0.567976985,0.108380491,422.3201019,1.91508324
2291,7,1086.423727,-0.172477631,0.148049831,351.453322,1.707181837
2292,5,879.759932,-0.568720527,0.074959186,293.2840008,1.898139854
2293,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2294,6,1099.234301,0.80638903,0.0990988,438.5111329,1.778195129
2295,2,110.700326,-1.44996035,0.02547345,-253.0338947,2.1625282
2296,4,912.834999,0.729466152,0.090041443,400.6063046,1.686964248
2297,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2298,35,2698.397208,-0.664705769,0.554615325,-115.4958291,1.846968469
2299,15,1213.690508,-4.433580466,0.124790969,-115.2577918,1.571690395
2300,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2301,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2302,29,2556.784403,0.122898269,0.502258703,188.3747871,1.873257634
2303,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
2304,30,2358.193179,-1.121455047,0.379484626,-84.46367376,1.748839461
2305,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2306,24,2130.524741,-0.902757458,0.323017122,133.3513094,1.77704145
2307,23,2244.368088,0.234368174,0.354621487,321.4418933,1.826927627
2308,45,3101.391658,-0.867449369,0.933551834,-454.9737477,1.724229187
2309,49,3769.611241,1.941580586,2.172416808,-83.74311211,1.82757575
2310,37,2911.629482,-0.029660284,0.569369032,-50.75802878,1.81264793
2311,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2312,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2313,38,2937.502766,-0.147589041,0.579195682,-99.13198164,1.804941387
2314,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2315,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
2317,6,353.02181,-10.32004709,0.039389592,-307.7013581,1.44893184
2318,22,2078.066834,-0.480532329,0.306241735,229.3878761,1.771960726
2319,33,2759.429027,0.068993236,0.476491314,94.03046366,1.763768474
2320,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2321,8,445.446162,-8.593072445,0.04961997,-363.7714798,1.714305133
2323,4,296.777617,-3.099023271,0.040379164,-215.4510774,1.452585527
2324,8,851.295307,-2.907584376,0.195942967,42.07766518,1.653258648
2325,23,1618.738775,-4.317654677,0.190307018,-304.1874197,1.572094382
2326,19,1288.432073,-4.832087463,0.266708569,-337.5051743,1.617219528
2327,8,1301.810154,1.04778177,0.138540335,492.5925122,1.896046643
2328,22,2038.719216,-0.964467016,0.313783093,190.0402581,1.835217805
2329,26,2501.364417,0.697404352,0.486894819,355.6965117,1.804994208
2330,4,296.777617,-3.099023271,0.040379164,-215.4510774,1.452585527
2331,14,1170.635339,-4.236421024,0.117508661,-84.06572398,1.57918349
2332,5,900.093673,-0.255529297,0.07582268,313.6177418,1.897799565
2334,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
2335,10,1201.98674,-1.506342756,0.124350239,244.2746245,1.727504456
2337,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2338,22,2243.988077,0.583475537,0.409105663,395.3091191,1.851151344
2339,4,297.479575,-3.925434437,0.031859836,-214.7491194,1.627572725
2340,19,2010.67874,0.243504264,0.285416348,384.7414927,1.740911938
2341,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
2342,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
2344,22,1597.652794,-4.105061329,0.184551089,-251.0261639,1.576708933
2345,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2346,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2347,5,337.572564,-7.336216845,0.038345792,-248.9033672,1.448719906
2348,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
2349,28,2094.218207,-2.140904123,0.406483537,-199.944172,1.680578738
2350,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2351,14,1716.590376,0.468288153,0.211344236,461.889313,1.88703577
2352,2,77.595158,-1.533700936,0.02398792,-286.1390627,1.449872128
2353,15,1000.921814,-5.675914908,0.221657564,-328.0264858,1.606107062
2354,7,1058.844331,-0.809636384,0.112803509,323.873926,1.896591978
2355,5,883.541089,-0.408143993,0.072681759,297.0651578,1.758518537
2356,6,375.867332,-7.217705497,0.041529541,-284.8558361,1.450399602
2357,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2358,10,1361.452694,0.019559417,0.147950556,403.7405785,1.884409891
2359,5,337.572564,-7.336216845,0.038345792,-248.9033672,1.448719906
2360,33,2776.872756,0.265690694,0.646362631,111.4741927,1.807631174
2361,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2362,3,321.466212,-1.754483598,0.030804335,-116.5152455,1.693227673
2363,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2364,6,1007.275325,-0.08214905,0.105985636,346.5521569,1.967569436
2365,21,1265.571061,-6.44991719,0.138143152,-508.86066,1.594768762
2366,14,1691.913847,0.321682526,0.226188401,437.212784,1.92068346
2367,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
2368,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2369,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2370,7,929.571189,-1.664454264,0.205860991,194.600784,1.594154726
2371,12,1216.644415,-2.957188078,0.123280357,110.4378257,1.660835241
2372,24,2261.048986,-0.035879601,0.346692041,263.8755544,1.815586725
2373,42,3567.170107,2.273795392,1.530702604,233.5464119,1.815736325
2374,24,2255.055114,-0.034788084,0.354149005,257.8816824,1.821437232
2375,2,253.645516,-0.704471817,0.031230568,-110.0887047,1.798074698
2376,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2377,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2378,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
2380,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2381,8,1301.810154,1.04778177,0.138540335,492.5925122,1.896046643
2382,44,3565.922686,1.878398137,1.43555042,83.80451719,1.800529907
2383,36,2821.648514,-0.214226011,0.910330127,-66.49175992,1.813400358
2384,22,2276.380788,0.755714738,0.343948695,427.7018301,1.850829635
2385,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
2386,7,1057.367697,-0.647689751,0.090003672,322.397292,1.987782711
2387,6,1007.275325,-0.08214905,0.105985636,346.5521569,1.967569436
2388,3,292.443095,-1.872598324,0.031461811,-145.5383625,1.691606371
2390,7,921.991402,-1.83730212,0.07978738,187.020997,1.770137482
2392,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2393,2,253.645516,-0.703125544,0.026932029,-110.0887047,1.814325629
2394,19,1660.683668,-2.276531003,0.235663116,34.74642071,1.634370793
2395,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2396,3,321.466212,-1.751388879,0.036876688,-116.5152455,1.687332752
2397,52,3862.535826,1.35763541,2.76494333,-213.5602377,1.807270087
2398,30,2518.624724,-0.374180406,0.511799738,75.96787124,1.808540458
2399,3,264.724142,-2.305324203,0.030183387,-173.2573155,1.44987761
2400,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2401,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
2402,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2403,18,1859.876988,-0.371749511,0.266985474,308.1869776,1.871342243
2404,10,458.718259,-8.920382485,0.061500047,-498.9938565,1.657597347
2405,57,4154.236642,1.900422367,2.87809271,-293.095606,1.826988673
2406,4,815.720393,0.146127795,0.072660765,303.4916986,2.004591525
2407,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2408,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2409,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
2410,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2411,36,2595.949641,-1.637061692,0.43812786,-292.1906329,1.748734736
2412,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2413,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2414,26,2402.329878,0.10433462,0.400843639,256.6619727,1.824339737
2415,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2416,20,1411.316832,-4.758575131,0.19736257,-288.8676521,1.623006113
2417,31,2632.631847,0.037480777,0.531668918,115.7277574,1.895976735
2418,23,1615.617789,-4.23164252,0.189163348,-307.3084057,1.605192649
2419,13,961.340566,-5.07169202,0.214761886,-219.1132601,1.578886201
2420,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2421,3,308.995679,-1.675393529,0.03555288,-128.9857785,1.692692357
2422,30,2369.790447,-1.198705106,0.390860194,-72.86640576,1.725843332
2423,26,2201.964144,-1.000269733,0.319324851,56.29623869,1.759236585
2424,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2425,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
2426,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2427,3,776.922814,0.681973616,0.062454232,338.9413565,1.72914293
2428,11,1474.971269,0.330563848,0.174672764,443.0119166,1.880547176
2429,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2430,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2431,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2432,9,1259.06512,-0.177638805,0.130196511,375.6002413,1.907429163
2433,8,395.504593,-10.27022462,0.045206311,-413.7130488,1.449647246
2434,9,978.90144,-3.07748711,0.085192893,95.43656132,1.626757493
2435,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2436,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2437,36,2743.445428,-0.877384355,0.663855771,-144.6948459,1.77118727
2438,5,330.893408,-3.671746481,0.038407044,-255.5825232,1.730044056
2439,42,3156.819734,-0.001199207,0.854052776,-176.8039611,1.77741213
2440,22,2159.158379,0.018165858,0.330653819,310.4794211,1.84954646
2441,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2442,3,705.450218,0.274731216,0.058925244,267.4687605,1.511307016
2443,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
2444,34,2311.73297,-2.741906721,0.349951105,-427.9128302,1.6906762
2445,28,1872.138072,-4.012580231,0.35250976,-422.024307,1.639122804
2446,20,1691.057106,-2.288000949,0.242023702,-9.127378149,1.695024671
2448,36,2845.173255,-0.189061405,0.547414522,-42.96701892,1.80197383
2449,33,2302.959112,-2.581033163,0.372766935,-362.4394513,1.712720603
2450,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2451,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2452,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2453,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2454,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2455,5,395.280213,-3.867789109,0.041913481,-191.1957182,1.874343746
2456,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2457,3,264.724142,-2.114906984,0.030416182,-173.2573155,1.447865488
2458,4,844.743509,0.447090438,0.074928935,332.5148146,1.853925445
2459,4,332.544838,-3.641044442,0.036253663,-179.6838564,1.456381035
2460,16,1884.065263,0.688985914,0.260314567,480.8697263,1.838067092
2461,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2462,27,1852.259379,-3.889596554,0.227101151,-367.6557632,1.615778006
2463,27,2275.445365,-0.942575441,0.337066283,55.53022283,1.804324742
2465,9,902.408139,-3.671336706,0.206222392,18.94326032,1.561254859
2466,5,883.541089,-0.293447056,0.077475283,297.0651578,2.033886949
2467,28,2182.259379,-1.883988016,0.319207701,-111.903,1.730534911
2468,4,363.16179,-2.725730099,0.036385967,-149.0669044,1.80254657
2469,4,815.720393,0.146127795,0.072660765,303.4916986,2.004591525
2470,4,912.834999,0.729466152,0.090041443,400.6063046,1.686964248
2472,16,1002.704032,-6.594397925,0.097915235,-400.4915047,1.537207965
2473,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2474,34,2502.79307,-1.489607725,0.425365927,-236.8527302,1.765505666
2475,4,266.351058,-4.146036216,0.030876898,-245.8776364,1.443576822
2476,8,963.68698,-2.883980319,0.076670096,154.4693382,1.745293135
2477,2,253.645516,-0.703125544,0.026932029,-110.0887047,1.814325629
2478,10,1322.287086,-0.333932292,0.140329778,364.5749705,1.743838862
2479,7,1059.250246,-0.697177174,0.09744609,324.279841,2.017276566
2480,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
2481,4,306.41972,-3.088652461,0.035130734,-205.8089744,1.79401467
2482,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
2483,33,2493.280288,-1.283549449,0.690039647,-172.1182753,1.730204918
2484,4,818.618392,0.225340083,0.187624324,306.3896976,1.690652423
2485,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
2486,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2487,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2488,6,1007.275325,-0.074944159,0.101195792,346.5521569,1.738009285
2489,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
2490,24,2388.485187,0.709297474,0.396752647,391.3117554,1.798764031
2491,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2492,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2493,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2494,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
2495,3,776.922814,0.757982426,0.0547702,338.9413565,1.77050274
2496,33,2480.110192,-1.454958774,0.482586112,-185.2883713,1.751073752
2497,31,2625.287019,-0.1190283,0.527208638,108.3829294,1.803703367
2499,2,253.645516,-0.62269691,0.027520307,-110.0887047,1.444880013
2500,3,786.012243,0.740904058,0.06291578,348.0307855,2.236776271
2501,9,453.115224,-9.540791205,0.053128977,-430.3496547,1.528318061
2502,33,2387.136171,-1.97506666,0.51685209,-278.2623923,1.720464596
2503,27,2516.661778,0.491136281,0.39817342,296.7466358,1.819989183
2504,36,2630.14819,-1.335668603,0.529952078,-257.9920839,1.757452861
2505,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2506,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
2507,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2508,5,285.201114,-7.10630496,0.034244577,-301.2748172,1.442332673
2509,9,1087.421216,-2.044216888,0.114374717,203.9563373,1.717459002
2510,48,3880.651202,2.540771074,1.999409958,101.5440857,1.81068101
2511,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2512,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2513,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2514,1,1.944663,-0.710483421,0.021714945,-287.5423208,2.149981543
2515,3,776.922814,0.681973616,0.062454232,338.9413565,1.72914293
2516,9,1124.87404,-1.316953952,0.155155452,241.4091613,1.72762695
2517,3,146.720018,-3.371166103,0.024748395,-291.2614395,1.464734808
2518,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2520,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
2521,13,961.340566,-5.07169202,0.214761886,-219.1132601,1.578886201
2522,37,3003.039931,0.468526675,0.664054606,40.65242022,1.837174881
2523,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2524,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2525,6,353.02181,-10.32004709,0.039389592,-307.7013581,1.44893184
2526,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
2527,58,4333.94307,2.466842966,13.13628132,-187.6364149,1.828627452
2528,12,984.325308,-4.165594977,0.218197077,-121.8812813,1.647679693
2530,7,1206.777507,1.09326135,0.125434801,471.807102,1.872488557
2531,5,979.805452,0.488308657,0.143889074,393.3295208,1.945871916
2532,31,2532.390684,-0.58832888,0.677669157,15.48659438,1.793382743
2533,17,1180.158542,-5.898565112,0.150098114,-297.2842316,1.587990311
2534,28,2176.577147,-1.935186424,0.330802922,-117.585232,1.733044383
2535,29,2572.7776,0.200165307,0.433476346,204.3679841,1.767633285
2536,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2537,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
2538,22,1309.727761,-5.912296582,0.285136636,-538.9511969,1.629257586
2539,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2540,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2541,4,815.720393,-0.013057073,0.067714212,303.4916986,1.654379457
2542,4,900.65705,0.681791474,0.091354604,388.4283556,1.705722955
2543,22,2247.737903,0.565951909,0.344191194,399.0589451,1.790158381
2544,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2545,30,2233.055873,-1.908557702,0.369812288,-209.6009798,1.697052127
2546,33,2709.434249,-0.17262243,0.464319567,44.03568566,1.761713228
2548,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2549,4,815.720393,-0.013057073,0.067714212,303.4916986,1.654379457
2550,9,1301.563087,0.093742411,0.134415358,418.0982083,1.930368829
2552,33,2489.184493,-1.367553424,0.511989353,-176.2140703,1.753036586
2553,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2554,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
2555,25,2249.564717,-0.525252264,0.356202016,178.1440485,1.798507407
2556,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2557,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2558,10,1166.569618,-1.817706095,0.160842417,208.8575025,1.697934817
2559,19,1665.133439,-2.252938391,0.23496305,39.19619171,1.670448614
2560,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2561,4,360.263791,-2.599607774,0.035496291,-151.9649034,1.806731362
2562,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
2563,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2564,18,1110.091834,-6.067443766,0.239704166,-441.5981764,1.622721665
2565,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2566,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
2567,12,1574.323647,0.529957959,0.192859559,468.1170577,1.847423431
2568,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2569,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
2570,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2571,22,1299.726512,-5.877142553,0.269386481,-548.9524459,1.625287265
2572,6,420.650434,-5.627083524,0.045384994,-240.0727341,1.805891217
2573,13,1347.288305,-2.008143609,0.186883776,166.8344789,1.663208575
2574,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
2575,4,332.544838,-3.676605099,0.035328403,-179.6838564,1.457890126
2576,16,1855.314945,0.561504482,0.341510293,452.1194083,1.919101999
2577,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2578,7,1042.291747,-0.752824063,0.107612982,307.321342,1.796121285
2579,17,1059.391931,-5.935160988,0.230839752,-418.0508426,1.671568372
2580,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
2581,42,3108.586748,-0.192486673,0.766269105,-225.0369471,1.810244034
2582,22,1503.383793,-5.154381466,0.168737582,-345.2951649,1.542077177
2583,47,3515.410568,0.858816013,1.890181692,-189.4493114,1.803016099
2584,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
2585,4,723.914057,-0.700317885,0.070641463,211.6853626,1.824216911
2586,31,2309.304422,-1.683546136,0.527803738,-207.5996676,1.71511497
2587,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2588,29,2453.879142,-0.438916799,0.470326688,85.4695261,1.840817097
2589,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2590,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
2591,34,2697.656134,-0.419218821,0.55429754,-41.9896662,1.859015892
2592,5,980.655697,0.433986492,0.083853168,394.1797658,1.948693439
2593,3,288.661938,-1.707037952,0.03319251,-149.3195195,1.916652393
2594,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
2595,28,2460.552567,-0.02513061,0.471609633,166.390188,1.880530698
2596,9,1124.87404,-1.316953952,0.155155452,241.4091613,1.72762695
2598,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2599,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
2600,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
2601,40,2947.801483,-0.545746345,0.549059037,-237.3277384,1.766063153
2603,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
2604,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2605,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2606,12,475.9396,-9.673948515,0.063434801,-630.2669893,1.568356586
2607,6,918.557511,-1.228613169,0.079098949,257.8343429,1.822897661
2608,42,3263.160336,0.681169997,1.065652365,-70.46335909,1.768083816
2609,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2610,4,815.720393,0.114119208,0.067870921,303.4916986,1.660251298
2611,8,1241.793929,0.401599964,0.135575834,432.5762872,1.813717885
2612,17,1169.424165,-6.139312703,0.153172102,-308.0186086,1.549074588
2613,4,360.263791,-3.038570754,0.036221024,-151.9649034,1.633314856
2615,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
2616,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
2617,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2619,14,962.124235,-5.415554044,0.214927777,-292.576828,1.568301873
2620,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
2621,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
2622,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
2623,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
2624,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2625,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
2626,10,1338.83967,-0.241066246,0.144856931,381.1275545,1.869882943
2628,41,3553.423405,2.735593654,1.410656681,294.0469468,1.807657496
2629,49,3888.506152,2.215155506,2.631769816,35.15179889,1.848968076
2630,25,2400.385215,0.425020532,0.400274692,328.9645465,1.811314065
2631,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
2632,5,968.477746,0.389591664,0.095779103,382.0018148,1.794895862
