ID_1,SR_ssp585,PD_ssp585,Pdses_ssp585,Res_pd_ssp585,PE_ssp585,EDGE_ssp585
2629,54,4146.402362,2.515668898,-93.88102617,3.213936999,1.836977155
2630,25,2393.495267,0.393284487,300.4179555,0.376886334,1.813781459
2631,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
2632,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
2633,44,3269.7824,0.184410723,-230.0850997,0.849860702,1.801794617
2637,31,2476.003006,-0.901796023,-61.32383858,0.443742832,1.768875568
2638,3,292.443095,-2.039422872,-171.7192617,0.032438685,1.683950197
2639,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2640,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2641,25,2409.009672,0.505843286,315.9323605,0.389069814,1.817200099
2642,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2643,56,4330.460458,2.750997934,-57.90610787,2.803002641,1.852818188
2644,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2646,28,2219.902669,-1.595377533,-95.29940903,0.394655195,1.691401612
2647,3,688.897634,0.284706301,224.7352773,0.291782126,1.96198551
2648,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2649,29,2517.854901,-0.142906527,128.6112341,0.455616015,1.791817725
2650,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2651,4,324.586166,-2.68740771,-213.6177796,0.032868383,1.63819973
2652,3,118.407578,-3.057694695,-345.7547787,0.034077291,1.676358436
2653,5,968.477746,0.453093417,356.2322116,0.094999929,1.796273803
2655,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2656,3,257.079407,-1.920500823,-207.0829497,0.029751508,1.455197705
2657,33,2162.163735,-3.053588154,-523.2462873,0.423887723,1.689634303
2658,42,3560.573058,2.200361997,208.788736,1.344928015,1.832290199
2659,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
2660,41,3001.226506,-0.561148147,-276.5162271,0.584907824,1.782771094
2661,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2662,5,415.613954,-3.666812066,-196.6315804,0.045835297,1.875381398
2663,6,921.45551,-1.627158262,235.1683867,0.081979698,1.838829017
2664,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
2665,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2666,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
2667,4,256.059637,-3.270604581,-282.1443086,0.028162634,1.437794117
2668,25,2403.386431,0.439137501,310.3091195,0.378379928,1.7865949
2669,3,776.922814,0.681973616,312.7604573,0.060175668,1.72914293
2670,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2671,24,1718.005363,-3.767463163,-301.0303596,0.207632234,1.606453915
2672,8,1121.440149,-0.826878901,287.069848,0.167414372,1.847651271
2673,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2674,16,1849.801377,0.439210118,423.0983652,0.302766006,1.927294015
2675,6,918.557511,-1.199703139,232.2703877,0.078804881,1.822897661
2676,2,253.645516,-0.704471817,-136.4752519,0.03143023,1.798074698
2677,3,321.466212,-1.87480868,-142.6961447,0.030790386,1.924276733
2678,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2679,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2680,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2681,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2682,6,1003.494168,-0.201899036,317.2070447,0.102681955,1.854360383
2683,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
2684,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2685,30,2628.516485,0.188376609,165.2312293,0.494922768,1.812973843
2686,26,2511.397246,0.805709181,344.2783457,0.404679177,1.810210212
2687,28,1965.962007,-3.34936811,-349.240071,0.270604101,1.640725266
2688,42,3313.30617,0.905159294,-38.47815195,0.897039734,1.784894715
2689,12,1614.12868,0.800317845,483.5920236,0.244761715,1.906798112
2690,6,1012.055873,-0.169724814,325.7687497,0.104942398,2.099413044
2691,5,850.736815,-0.63498552,238.4912806,0.067240669,1.78059764
2692,8,395.504593,-9.258051946,-438.865708,0.050023941,1.53315398
2693,40,2822.551483,-1.245120517,-381.1496612,0.51102755,1.79751144
2694,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
2696,7,1086.423727,-0.261723579,326.0950149,0.160852875,1.903947681
2697,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
2698,9,1089.303765,-2.127287427,180.8918752,0.11671841,1.883368641
2699,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2700,13,1699.44799,0.879504925,494.8697447,0.18686782,1.808398246
2702,10,944.103717,-3.751734631,-38.3497617,0.214672774,1.619060876
2703,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2704,6,1087.056349,0.583503027,400.7692257,0.175166263,2.117355876
2705,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2706,28,2567.361683,0.481648159,252.159605,0.451665518,1.832303789
2707,13,1261.5636,-3.296128669,56.98535475,0.176181129,1.648413421
2708,9,1389.197736,1.015917122,480.7858462,0.234470514,1.963262179
2709,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2710,7,440.409682,-8.128249824,-319.9190301,0.051572843,1.750857251
2711,23,2263.409355,0.37730461,318.4152212,0.36679002,1.841896171
2713,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2714,24,2267.161402,0.081361751,248.1256794,0.367327157,1.823895184
2715,13,1690.443664,0.832877327,485.8654187,0.193826514,1.86025479
2716,4,297.479575,-3.925434437,-240.7243706,0.033388427,1.627572725
2717,7,1086.423727,-0.172477631,326.0950149,0.158567248,1.707181837
2718,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2719,28,2277.143942,-1.28313382,-38.05813603,0.379914482,1.743733837
2720,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2721,7,921.991402,-1.83730212,161.6626899,0.0801002,1.770137482
2722,8,1089.857618,-0.855212652,255.487317,0.159455017,1.675481158
2723,4,900.65705,0.681791474,362.4531044,0.088379488,1.705722955
2724,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2725,4,844.74351,0.250638367,306.5395644,0.064579516,1.83475407
2726,5,968.477746,0.458638882,356.2322116,0.095407479,1.796273803
2727,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2729,6,442.793998,-5.27454555,-243.4931253,0.055724001,1.691707774
2730,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2731,2,77.595158,-1.670326649,-312.5256099,0.025153173,1.45013155
2732,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2733,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2734,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2735,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2736,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2737,23,2093.537128,-0.794273589,148.5429942,0.354088733,1.697783067
2738,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2739,24,2090.707201,-1.194191769,71.67147838,0.275836876,1.808117716
2740,5,939.454629,0.215251866,327.2090946,0.097616003,1.930765826
2741,27,2463.616399,0.1729273,222.4559098,0.367910766,1.818580012
2742,4,815.720393,0.146127795,277.5164474,0.069412184,2.004591525
2743,5,980.655695,0.524163504,368.4101606,0.093314744,1.779888897
2744,38,2924.079448,-0.206466318,-131.5385185,0.552093125,1.842092931
2745,28,2518.733663,0.122115409,203.531585,0.489267788,1.781274216
2746,29,2617.563241,0.455613547,228.3195741,0.451575851,1.794000118
2747,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2748,28,2547.045526,0.359439581,231.843448,0.392086061,1.832346172
2749,40,3160.091916,0.562732479,-43.60922825,0.77430061,1.792444838
2750,5,850.736815,-0.94199621,238.4912806,0.075973681,1.8943885
2751,39,2796.97437,-1.025161266,-332.6851854,0.791116158,1.695083092
2752,2,271.824374,-0.695563868,-118.2963939,0.044511388,2.279370661
2753,3,688.897635,0.207636003,224.7352783,0.061942545,1.947763748
2754,5,894.868795,-0.177734532,282.6232606,0.128245207,1.90811665
2755,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2756,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2757,9,1406.068213,1.267541537,497.6563232,0.173351997,1.853033756
2758,6,1099.234301,0.80787236,412.9471777,0.098147387,1.893397943
2759,22,2219.541549,0.51942244,348.5890041,0.356642343,1.826428478
2760,39,3075.504864,0.333387141,-54.1546914,0.64352748,1.820124567
2761,4,327.459517,-3.037609793,-210.7444286,0.040120711,1.799160969
2762,7,377.303855,-10.17005762,-383.0248571,0.048972801,1.453831006
2763,24,2219.351739,-0.280333743,200.3160164,0.301707597,1.787986744
2764,35,2636.123068,-1.107032873,-197.370132,0.563684864,1.786042973
2765,44,3346.336322,0.56882379,-153.5311777,0.937622805,1.773137003
2767,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2768,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
2769,15,1136.050332,-4.891065952,-216.611091,0.243878236,1.563028892
2770,2,650.100056,1.04639126,259.9792881,0.050664671,1.870371046
2771,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2772,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
2773,9,419.786638,-9.391234857,-488.6252518,0.053668201,1.450467707
2774,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
2775,5,968.477746,0.452532344,356.2322116,0.097693106,2.071745984
2776,7,1177.197488,0.712954238,416.8687759,0.107497358,1.931652538
2777,6,918.557511,-1.199703139,232.2703877,0.078804881,1.822897661
2779,9,1351.749885,0.626660343,443.3379952,0.140306999,1.908689423
2780,50,3969.435676,2.560950208,25.31864324,1.8110699,1.773153411
2781,6,962.689491,-0.530893201,276.4023677,0.130363428,1.719134972
2782,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
2783,3,786.012243,0.663476643,321.8498863,0.063428288,2.001636391
2784,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2785,6,1047.626148,0.217381848,361.3390247,0.151616359,1.74944941
2786,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2787,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2788,3,292.443095,-1.844930283,-171.7192617,0.03309,1.452728189
2789,5,341.943184,-6.306286072,-270.3023504,0.036513965,1.447950921
2790,2,253.645516,-0.986201396,-136.4752519,0.025895346,1.799137094
2791,4,844.74351,0.358311976,306.5395644,0.066796109,1.836476497
2792,2,650.100056,1.199609861,259.9792881,0.048732124,1.928162935
2793,28,2602.427258,0.655419364,287.22518,0.508919069,1.806916408
2794,6,1010.173324,-0.001628407,323.8862007,0.10964846,1.872816649
2795,1,3.119954,-0.723173761,-312.959225,0.017147386,1.481927676
2797,3,321.466212,-1.635020874,-142.6961447,0.036178328,1.684863235
2798,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2799,4,844.74351,0.335348937,306.5395644,0.072516059,2.029552716
2800,57,4319.314911,2.680891391,-143.0932437,2.430007069,1.820127172
2801,8,1301.810154,1.04778177,467.439853,0.130697317,1.896046643
2802,5,395.280213,-3.867789109,-216.9653214,0.044708686,1.874343746
2803,7,1047.072295,-0.802025971,286.7435829,0.111503895,2.007150667
2805,5,939.454629,0.215251866,327.2090946,0.097616003,1.930765826
2806,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2807,33,2529.147024,-1.094385407,-156.2629983,0.414070927,1.772534031
2808,15,1820.29197,0.690217124,467.630547,0.248686433,1.811745842
2809,30,2576.876458,-0.128717502,113.5912023,0.401843051,1.810140366
2810,16,1300.483645,-4.118713931,-126.2193668,0.184016258,1.61222401
2811,27,2378.411855,-0.273288324,137.2513658,0.425737232,1.785802238
2812,3,321.466212,-1.87480868,-142.6961447,0.030790386,1.924276733
2813,49,3983.211872,2.859783335,113.1364281,2.223252094,1.838293955
2814,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2816,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2817,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2818,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
2819,38,2801.419983,-1.008537504,-254.1979835,0.493208199,1.7596019
2820,4,340.316268,-2.835207924,-197.8876776,0.036067092,1.452260945
2822,2,271.824374,-0.695563868,-118.2963939,0.044511388,2.279370661
2823,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2824,34,2612.222841,-0.975933007,-147.2287701,0.500474017,1.802564807
2825,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2826,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
2827,2,253.645516,-0.703125544,-136.4752519,0.028296065,1.814325629
2828,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2829,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2830,11,1469.477487,0.146321615,412.9824195,0.148957015,1.902249151
2831,37,2955.152295,0.198960473,-26.42408269,0.619401333,1.813988126
2832,3,321.466212,-1.87480868,-142.6961447,0.030790386,1.924276733
2833,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
2834,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
2835,3,717.920752,0.39719789,253.7583953,0.055068519,1.964109861
2836,2,650.100055,0.90533929,259.9792871,0.28254561,1.52750961
2838,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2839,7,1183.23155,0.620164898,422.9028379,0.111141124,1.943243701
2840,9,430.980513,-9.446382413,-477.4313768,0.051233436,1.451120555
2841,4,844.74351,0.358311976,306.5395644,0.066796109,1.836476497
2843,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2845,6,375.867332,-7.217705497,-310.4197913,0.041731918,1.450399602
2846,3,321.466212,-1.87480868,-142.6961447,0.030790386,1.924276733
2847,21,2133.057416,0.22492404,336.1464599,0.331654441,1.71960001
2848,44,3307.730947,0.479954692,-192.1365527,1.128819678,1.750931916
2849,31,2711.414024,0.388337503,174.0871794,0.495431647,1.875045477
2850,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
2851,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2853,12,1603.726536,0.741936393,473.1898796,0.177187948,1.889157323
2854,7,1086.423727,-0.172477631,326.0950149,0.158567248,1.707181837
2855,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2856,8,1310.054308,1.04604791,475.684007,0.121684668,1.879176441
2857,9,1019.037143,-2.751501027,110.6252532,0.096410401,1.787024305
2858,7,1086.423727,-0.172477631,326.0950149,0.158567248,1.707181837
2859,2,77.595158,-1.533700936,-312.5256099,0.025460238,1.449872128
2860,18,1686.628474,-1.707607743,111.8422845,0.204321732,1.691165733
2861,13,476.723269,-9.264888363,-727.8549763,0.06549607,1.55776805
2862,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2863,23,2121.943464,-0.808047557,176.9493302,0.372356262,1.791660445
2864,6,375.867332,-8.549609791,-310.4197913,0.042894533,1.45163436
2865,3,717.920752,0.475848952,253.7583953,0.048092281,2.011002224
2866,3,321.466212,-1.584882415,-142.6961447,0.032625604,1.459241355
2867,9,1351.749886,0.554845028,443.3379962,0.129965631,1.908689424
2868,6,335.929888,-5.215644549,-350.3572353,0.042365772,1.684776765
2869,4,815.720393,-0.013057073,277.5164474,0.06653488,1.654379457
2870,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2871,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2873,27,2531.192007,0.58553943,290.0315178,0.407236217,1.784598178
2874,8,1301.810154,1.04778177,467.439853,0.130697317,1.896046643
2875,9,411.03299,-10.41253988,-497.3788998,0.047733761,1.526277
2877,6,1022.351275,0.04164817,336.0641517,0.095434584,1.884630199
2878,10,1079.197356,-2.69402893,96.7438773,0.22108223,1.69644173
2879,6,962.689491,-0.530893201,276.4023677,0.130363428,1.719134972
2880,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2883,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2884,40,3227.510043,0.899704293,23.80889875,0.818272321,1.796610271
2885,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2886,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2887,2,253.645516,-0.62269691,-136.4752519,0.027556652,1.444880013
2888,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2889,7,921.991402,-1.83730212,161.6626899,0.0801002,1.770137482
2890,5,968.477746,0.452532344,356.2322116,0.097693106,2.071745984
2892,3,786.012243,0.663476643,321.8498863,0.063428288,2.001636391
2893,3,292.443095,-1.872598324,-171.7192617,0.032929877,1.691606371
2894,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2895,4,319.623139,-2.893479523,-218.5808066,0.041748479,1.629584356
2896,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
2897,5,968.477746,0.452532344,356.2322116,0.097693106,2.071745984
2898,26,1902.599872,-2.948319904,-264.5190283,0.246455084,1.660439152
2899,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2900,6,1012.055873,0.018674124,325.7687497,0.103821869,1.98421023
2901,33,2801.645823,0.356714439,116.2358007,0.511861276,1.832052362
2902,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2904,11,437.142021,-10.2441377,-619.3530465,0.058093238,1.578791148
2905,8,1310.054308,1.04604791,475.684007,0.121684668,1.879176441
2906,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2907,24,2374.557362,0.698523038,355.5216394,0.41362593,1.863454633
2908,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2909,30,2576.876458,-0.131679097,113.5912023,0.402247751,1.833245272
2910,41,3243.188084,0.773864705,-34.5546491,0.841621902,1.791682714
2911,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2912,4,844.74351,0.358311976,306.5395644,0.066796109,1.836476497
2913,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2914,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2915,45,3601.598888,1.68404882,27.68979949,1.428482333,1.83693792
2916,42,3256.406867,0.599408513,-95.37745495,0.815360512,1.814655078
2917,3,786.012243,0.740904058,321.8498863,0.060895738,2.236776271
2918,7,1139.406355,0.223084855,379.0776429,0.116671899,1.833215232
2919,50,3925.638745,2.390147186,-18.47828776,1.57954664,1.784938934
2920,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
2921,7,960.253089,-1.602783137,199.9243769,0.077397481,1.786966954
2922,24,2092.718702,-1.024023013,73.68297938,0.297428102,1.815856116
2923,20,1931.624145,-0.622729566,208.7547778,0.287953173,1.762168823
2924,29,2110.010968,-2.287643084,-279.2326989,0.31703145,1.670933268
2926,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2927,8,1301.810154,1.04778177,467.439853,0.130697317,1.896046643
2928,30,2469.542836,-0.544263669,6.25758027,0.439035551,1.859461809
2929,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
2930,6,918.557511,-1.199703139,232.2703877,0.078804881,1.822897661
2931,8,354.730262,-10.79130065,-479.640039,0.04058544,1.444452047
2932,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2933,51,3952.205564,2.219178105,-65.95305762,1.69705746,1.81826353
2934,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2935,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
2936,3,786.012243,0.740904058,321.8498863,0.060895738,2.236776271
2937,28,2585.323516,0.537755116,270.121438,0.429575936,1.788687627
2938,5,883.541089,-0.279242603,271.2955546,0.11403793,1.749828519
2939,5,842.49266,-0.727164013,230.2471256,0.317899816,1.781040034
2940,34,2829.939473,0.33815169,70.48786186,0.524795411,1.861776023
2941,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
2942,3,146.720018,-3.564916512,-317.4423387,0.0241296,1.695783869
2943,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
2944,13,1217.43162,-3.742686301,12.85337475,0.128797425,1.643133363
2945,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2946,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2947,44,3618.425415,2.285602796,118.5579153,1.460014863,1.785930446
2948,32,2601.599722,-0.512433743,-9.768711434,0.406630215,1.787702681
2949,6,918.557511,-1.199703139,232.2703877,0.078804881,1.822897661
2950,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2951,9,439.734161,-9.256413431,-468.6777288,0.058812303,1.455180477
2952,17,1767.250822,-0.525072444,266.5062213,0.211775182,1.935918995
2953,8,971.331715,-2.733853251,136.961414,0.08911947,1.741687155
2954,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
2955,12,945.812169,-4.788669451,-184.7244874,0.215319594,1.587719942
2956,6,1083.04327,0.567976985,396.7561467,0.110197589,1.91508324
2957,21,1490.059685,-4.387952984,-306.8512711,0.302424413,1.575632075
2958,23,2116.221794,-0.530017708,171.2276602,0.317623102,1.700563762
2959,28,2263.177042,-1.355673423,-52.02503603,0.369228692,1.767163654
2960,8,1135.330884,-0.740223664,300.960583,0.101192029,1.941424929
2961,40,3116.87626,0.258041271,-86.82488425,0.677886665,1.760296147
2962,3,776.922814,0.681973616,312.7604573,0.060175668,1.72914293
2963,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
2964,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2965,4,844.74351,0.358311976,306.5395644,0.066796109,1.836476497
2966,3,292.443095,-2.039422872,-171.7192617,0.032438685,1.683950197
2967,3,255.272432,-1.8120335,-208.8899247,0.027868242,1.440155215
2968,4,912.835001,0.689536434,374.6310554,0.0707138,2.039124166
2969,11,1500.365039,0.556006485,443.8699715,0.166593945,1.858500786
2970,2,650.100056,1.04639126,259.9792881,0.050664671,1.870371046
2971,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2972,5,267.138263,-5.922589994,-345.1072714,0.03097566,1.441002581
2973,1,38.351091,0.203990591,-277.728088,0.034096195,1.565667237
2974,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
2975,3,321.466212,-1.751388879,-142.6961447,0.038087856,1.687332752
2976,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2977,4,844.743509,0.412966969,306.5395634,0.077705517,2.198265671
2978,5,991.676616,0.562892578,379.4310816,0.093575137,1.822596178
2979,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2980,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2983,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2984,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2985,7,1125.853928,0.169315929,365.5252159,0.179493009,2.021545994
2986,11,1500.365039,0.556006485,443.8699715,0.166593945,1.858500786
2987,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2988,6,921.45551,-1.627158262,235.1683867,0.081979698,1.838829017
2989,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
2990,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
2991,3,264.724142,-2.305324203,-199.4382147,0.030271745,1.44987761
2992,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
2993,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
2994,36,2923.010957,0.332394932,15.47616816,0.54380276,1.821515736
2995,26,1893.897824,-2.911223736,-273.2210763,0.281265971,1.662373168
2996,3,321.466212,-1.751388879,-142.6961447,0.038087856,1.687332752
2997,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
2998,23,1731.331382,-3.271822037,-213.6627518,0.337089843,1.637812023
2999,4,266.351058,-4.146036216,-271.8528876,0.03081655,1.443576822
3000,2,135.641392,-1.510462594,-254.4793759,0.021895484,1.470183993
3001,2,70.032844,-1.618781611,-320.0879239,0.028508453,1.799184844
3002,11,982.901296,-3.919334533,-73.59377155,0.221752948,1.665998951
3004,45,3591.347641,1.684784251,17.43855249,1.043544488,1.774415173
3005,12,1560.17449,0.351009013,429.6378336,0.177980743,1.828706725
3006,10,421.613624,-10.25417737,-560.8398547,0.054489525,1.589382132
3007,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
3008,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
3009,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
3010,4,327.459517,-3.037609793,-210.7444286,0.040120711,1.799160969
3011,5,968.477746,0.453093417,356.2322116,0.094999929,1.796273803
3012,37,2827.12678,-0.632721067,-154.4495977,0.500884719,1.752859643
3013,8,1089.857618,-0.855212652,255.487317,0.159455017,1.675481158
3014,2,253.645516,-0.986201396,-136.4752519,0.025895346,1.799137094
3015,5,1040.536187,0.896065728,428.2906526,0.090314911,1.934227057
3016,13,1405.885186,-1.801690976,201.3069407,0.1918526,1.668367081
3017,50,3881.086272,2.090295856,-63.03076076,2.052744045,1.838754449
3018,8,415.452116,-9.84696967,-418.918185,0.049166492,1.451674787
3019,13,1217.43162,-3.742686301,12.85337475,0.128797425,1.643133363
3020,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
3021,3,292.443095,-2.039422872,-171.7192617,0.032438685,1.683950197
3022,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
3023,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
3024,8,1325.356111,1.420827609,490.98581,0.146018432,1.834135892
3025,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
3026,4,844.74351,0.249034788,306.5395644,0.067203659,1.836476497
3027,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
3029,38,3187.12787,1.262283364,131.5099035,0.957391399,1.816387446
3030,39,2722.451206,-1.606105751,-407.2083494,0.648467845,1.690853673
3031,48,4085.54944,3.463333977,289.5155849,2.399224383,1.822693157
3032,6,1099.234301,0.80638903,412.9471777,0.096619308,1.778195129
3033,29,2556.784403,0.122898269,167.5407361,0.455885166,1.873257634
3034,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
3035,11,422.534871,-9.840108918,-633.9601965,0.055882363,1.575012821
3036,5,923.891912,0.088551925,311.6463776,0.126036682,1.773624627
3037,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
3038,4,815.720393,0.019388327,277.5164474,0.067126557,1.660251298
3039,2,77.595158,-1.533700936,-312.5256099,0.025460238,1.449872128
3040,40,3075.273663,0.104680452,-128.4274812,0.652472636,1.790643296
3042,40,3152.611798,0.479027704,-51.08934625,0.674481378,1.812844798
3043,28,2026.85612,-2.871435707,-288.345958,0.453966579,1.648202994
3044,12,1000.241085,-4.574802281,-130.2955714,0.222735394,1.647608427
3045,6,353.02181,-6.762596322,-333.2653133,0.040232118,1.448930973
3046,49,3884.025952,2.418776634,13.95050809,1.942923307,1.819964841
3047,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
3048,27,2514.854394,0.475905198,273.6939048,0.389198526,1.821648357
3049,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
3050,7,960.253089,-1.992971047,199.9243769,0.086306444,1.782808686
3051,8,1160.87035,-0.370745097,326.500049,0.186054506,1.950549795
3052,2,253.645516,-0.962660445,-136.4752519,0.028456189,1.456008356
3053,30,2469.542836,-0.597189272,6.25758027,0.441681321,1.859330631
3055,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
